model,zone,planning_year,case,unit,value,agg_zone,scenario,configuration,child_scenario
TEMOA,MISC,2030,20-week-foresight,tons,4100760.0,MISO,base,foresight,none
TEMOA,MISE,2030,20-week-foresight,tons,2298630.0,MISO,base,foresight,none
TEMOA,MISS,2030,20-week-foresight,tons,15483100.0,MISO,base,foresight,none
TEMOA,MISW,2030,20-week-foresight,tons,7284970.0,MISO,base,foresight,none
TEMOA,NWPP,2030,20-week-foresight,tons,687381.0,WECC,base,foresight,none
TEMOA,NYCW,2030,20-week-foresight,tons,3627370.0,NE,base,foresight,none
TEMOA,NYUP,2030,20-week-foresight,tons,4563240.0,NE,base,foresight,none
TEMOA,PJMC,2030,20-week-foresight,tons,5600270.0,PJM,base,foresight,none
TEMOA,PJMD,2030,20-week-foresight,tons,5298220.0,PJM,base,foresight,none
TEMOA,PJME,2030,20-week-foresight,tons,34437800.0,PJM,base,foresight,none
TEMOA,PJMW,2030,20-week-foresight,tons,15344600.0,PJM,base,foresight,none
TEMOA,RMRG,2030,20-week-foresight,tons,503862.0,WECC,base,foresight,none
TEMOA,SPPC,2030,20-week-foresight,tons,890267.0,SPP,base,foresight,none
TEMOA,SPPN,2030,20-week-foresight,tons,174143.0,SPP,base,foresight,none
TEMOA,SPPS,2030,20-week-foresight,tons,4901200.0,SPP,base,foresight,none
TEMOA,SRCA,2030,20-week-foresight,tons,7607630.0,SOU,base,foresight,none
TEMOA,SRCE,2030,20-week-foresight,tons,8668580.0,MISO,base,foresight,none
TEMOA,SRSE,2030,20-week-foresight,tons,10781100.0,SOU,base,foresight,none
TEMOA,SRSG,2030,20-week-foresight,tons,4540460.0,WECC,base,foresight,none
TEMOA,TRE,2030,20-week-foresight,tons,14877900.0,TRE,base,foresight,none
TEMOA,TREW,2030,20-week-foresight,tons,3156330.0,TRE,base,foresight,none
TEMOA,BASN,2035,20-week-foresight,tons,2631920.0,WECC,base,foresight,none
TEMOA,CANO,2035,20-week-foresight,tons,3407020.0,CA,base,foresight,none
TEMOA,CASO,2035,20-week-foresight,tons,5114360.0,CA,base,foresight,none
TEMOA,FRCC,2035,20-week-foresight,tons,9026090.0,SOU,base,foresight,none
TEMOA,ISNE,2035,20-week-foresight,tons,12012400.0,NE,base,foresight,none
TEMOA,MISC,2035,20-week-foresight,tons,3288510.0,MISO,base,foresight,none
TEMOA,MISE,2035,20-week-foresight,tons,1858500.0,MISO,base,foresight,none
TEMOA,MISS,2035,20-week-foresight,tons,8630710.0,MISO,base,foresight,none
TEMOA,MISW,2035,20-week-foresight,tons,5017520.0,MISO,base,foresight,none
TEMOA,NWPP,2035,20-week-foresight,tons,2027680.0,WECC,base,foresight,none
TEMOA,NYCW,2035,20-week-foresight,tons,1487190.0,NE,base,foresight,none
TEMOA,NYUP,2035,20-week-foresight,tons,2310330.0,NE,base,foresight,none
TEMOA,PJMC,2035,20-week-foresight,tons,3687430.0,PJM,base,foresight,none
TEMOA,PJMD,2035,20-week-foresight,tons,3748630.0,PJM,base,foresight,none
TEMOA,PJME,2035,20-week-foresight,tons,20349700.0,PJM,base,foresight,none
TEMOA,PJMW,2035,20-week-foresight,tons,11818300.0,PJM,base,foresight,none
TEMOA,RMRG,2035,20-week-foresight,tons,332559.0,WECC,base,foresight,none
TEMOA,SPPC,2035,20-week-foresight,tons,557106.0,SPP,base,foresight,none
TEMOA,SPPN,2035,20-week-foresight,tons,139502.0,SPP,base,foresight,none
TEMOA,SPPS,2035,20-week-foresight,tons,3188000.0,SPP,base,foresight,none
TEMOA,SRCA,2035,20-week-foresight,tons,4714530.0,SOU,base,foresight,none
TEMOA,SRCE,2035,20-week-foresight,tons,4877040.0,MISO,base,foresight,none
TEMOA,SRSE,2035,20-week-foresight,tons,6793560.0,SOU,base,foresight,none
TEMOA,SRSG,2035,20-week-foresight,tons,4235780.0,WECC,base,foresight,none
TEMOA,TRE,2035,20-week-foresight,tons,9222410.0,TRE,base,foresight,none
TEMOA,TREW,2035,20-week-foresight,tons,1806920.0,TRE,base,foresight,none
TEMOA,BASN,2040,20-week-foresight,tons,3215190.0,WECC,base,foresight,none
TEMOA,CANO,2040,20-week-foresight,tons,4574280.0,CA,base,foresight,none
TEMOA,CASO,2040,20-week-foresight,tons,5436020.0,CA,base,foresight,none
TEMOA,FRCC,2040,20-week-foresight,tons,10084900.0,SOU,base,foresight,none
TEMOA,ISNE,2040,20-week-foresight,tons,11901700.0,NE,base,foresight,none
TEMOA,MISC,2040,20-week-foresight,tons,3323240.0,MISO,base,foresight,none
TEMOA,MISE,2040,20-week-foresight,tons,2106000.0,MISO,base,foresight,none
TEMOA,MISS,2040,20-week-foresight,tons,7617860.0,MISO,base,foresight,none
TEMOA,MISW,2040,20-week-foresight,tons,4770720.0,MISO,base,foresight,none
TEMOA,NWPP,2040,20-week-foresight,tons,2544470.0,WECC,base,foresight,none
TEMOA,NYCW,2040,20-week-foresight,tons,1392360.0,NE,base,foresight,none
TEMOA,NYUP,2040,20-week-foresight,tons,2000530.0,NE,base,foresight,none
TEMOA,PJMC,2040,20-week-foresight,tons,3433170.0,PJM,base,foresight,none
TEMOA,PJMD,2040,20-week-foresight,tons,3568370.0,PJM,base,foresight,none
TEMOA,PJME,2040,20-week-foresight,tons,17374000.0,PJM,base,foresight,none
TEMOA,PJMW,2040,20-week-foresight,tons,12274000.0,PJM,base,foresight,none
TEMOA,RMRG,2040,20-week-foresight,tons,556822.0,WECC,base,foresight,none
TEMOA,SPPC,2040,20-week-foresight,tons,524625.0,SPP,base,foresight,none
TEMOA,SPPN,2040,20-week-foresight,tons,219049.0,SPP,base,foresight,none
TEMOA,SPPS,2040,20-week-foresight,tons,2746430.0,SPP,base,foresight,none
TEMOA,SRCA,2040,20-week-foresight,tons,5149690.0,SOU,base,foresight,none
TEMOA,SRCE,2040,20-week-foresight,tons,4678210.0,MISO,base,foresight,none
TEMOA,SRSE,2040,20-week-foresight,tons,6982990.0,SOU,base,foresight,none
TEMOA,SRSG,2040,20-week-foresight,tons,4535170.0,WECC,base,foresight,none
TEMOA,TRE,2040,20-week-foresight,tons,8381900.0,TRE,base,foresight,none
TEMOA,TREW,2040,20-week-foresight,tons,1500770.0,TRE,base,foresight,none
TEMOA,BASN,2045,20-week-foresight,tons,3095730.0,WECC,base,foresight,none
TEMOA,CANO,2045,20-week-foresight,tons,4697730.0,CA,base,foresight,none
TEMOA,CASO,2045,20-week-foresight,tons,5746720.0,CA,base,foresight,none
TEMOA,FRCC,2045,20-week-foresight,tons,10773500.0,SOU,base,foresight,none
TEMOA,ISNE,2045,20-week-foresight,tons,11902100.0,NE,base,foresight,none
TEMOA,MISC,2045,20-week-foresight,tons,3563300.0,MISO,base,foresight,none
TEMOA,MISE,2045,20-week-foresight,tons,2312680.0,MISO,base,foresight,none
TEMOA,MISS,2045,20-week-foresight,tons,7397820.0,MISO,base,foresight,none
TEMOA,MISW,2045,20-week-foresight,tons,4622000.0,MISO,base,foresight,none
TEMOA,NWPP,2045,20-week-foresight,tons,2403360.0,WECC,base,foresight,none
TEMOA,NYCW,2045,20-week-foresight,tons,1396880.0,NE,base,foresight,none
TEMOA,NYUP,2045,20-week-foresight,tons,2195840.0,NE,base,foresight,none
TEMOA,PJMC,2045,20-week-foresight,tons,3083590.0,PJM,base,foresight,none
TEMOA,PJMD,2045,20-week-foresight,tons,3144870.0,PJM,base,foresight,none
TEMOA,PJME,2045,20-week-foresight,tons,15728200.0,PJM,base,foresight,none
TEMOA,PJMW,2045,20-week-foresight,tons,12945100.0,PJM,base,foresight,none
TEMOA,RMRG,2045,20-week-foresight,tons,628680.0,WECC,base,foresight,none
TEMOA,SPPC,2045,20-week-foresight,tons,597343.0,SPP,base,foresight,none
TEMOA,SPPN,2045,20-week-foresight,tons,303256.0,SPP,base,foresight,none
TEMOA,SPPS,2045,20-week-foresight,tons,2599930.0,SPP,base,foresight,none
TEMOA,SRCA,2045,20-week-foresight,tons,5157150.0,SOU,base,foresight,none
TEMOA,SRCE,2045,20-week-foresight,tons,4887960.0,MISO,base,foresight,none
TEMOA,SRSE,2045,20-week-foresight,tons,7468500.0,SOU,base,foresight,none
TEMOA,SRSG,2045,20-week-foresight,tons,4439750.0,WECC,base,foresight,none
TEMOA,TRE,2045,20-week-foresight,tons,8423210.0,TRE,base,foresight,none
TEMOA,TREW,2045,20-week-foresight,tons,1402230.0,TRE,base,foresight,none
TEMOA,BASN,2050,20-week-foresight,tons,2256050.0,WECC,base,foresight,none
TEMOA,CANO,2050,20-week-foresight,tons,3949020.0,CA,base,foresight,none
TEMOA,CASO,2050,20-week-foresight,tons,4533090.0,CA,base,foresight,none
TEMOA,FRCC,2050,20-week-foresight,tons,9329190.0,SOU,base,foresight,none
TEMOA,ISNE,2050,20-week-foresight,tons,11023000.0,NE,base,foresight,none
TEMOA,MISC,2050,20-week-foresight,tons,3323020.0,MISO,base,foresight,none
TEMOA,MISE,2050,20-week-foresight,tons,1957520.0,MISO,base,foresight,none
TEMOA,MISS,2050,20-week-foresight,tons,6597070.0,MISO,base,foresight,none
TEMOA,MISW,2050,20-week-foresight,tons,3877600.0,MISO,base,foresight,none
TEMOA,NWPP,2050,20-week-foresight,tons,1861920.0,WECC,base,foresight,none
TEMOA,NYCW,2050,20-week-foresight,tons,1198280.0,NE,base,foresight,none
TEMOA,NYUP,2050,20-week-foresight,tons,2221410.0,NE,base,foresight,none
TEMOA,PJMC,2050,20-week-foresight,tons,2633640.0,PJM,base,foresight,none
TEMOA,PJMD,2050,20-week-foresight,tons,1839910.0,PJM,base,foresight,none
TEMOA,PJME,2050,20-week-foresight,tons,13237400.0,PJM,base,foresight,none
TEMOA,PJMW,2050,20-week-foresight,tons,12355700.0,PJM,base,foresight,none
TEMOA,RMRG,2050,20-week-foresight,tons,465552.0,WECC,base,foresight,none
TEMOA,SPPC,2050,20-week-foresight,tons,478102.0,SPP,base,foresight,none
TEMOA,SPPN,2050,20-week-foresight,tons,241320.0,SPP,base,foresight,none
TEMOA,SPPS,2050,20-week-foresight,tons,2130870.0,SPP,base,foresight,none
TEMOA,SRCA,2050,20-week-foresight,tons,4176530.0,SOU,base,foresight,none
TEMOA,SRCE,2050,20-week-foresight,tons,4181200.0,MISO,base,foresight,none
TEMOA,SRSE,2050,20-week-foresight,tons,7153330.0,SOU,base,foresight,none
TEMOA,SRSG,2050,20-week-foresight,tons,3213520.0,WECC,base,foresight,none
TEMOA,TRE,2050,20-week-foresight,tons,6732130.0,TRE,base,foresight,none
TEMOA,TREW,2050,20-week-foresight,tons,1012970.0,TRE,base,foresight,none
USENSYS,BASN,2027,20-week-foresight,tons,35637251.0,WECC,base,foresight,none
USENSYS,CANO,2027,20-week-foresight,tons,18670854.0,CA,base,foresight,none
USENSYS,CASO,2027,20-week-foresight,tons,18018862.0,CA,base,foresight,none
USENSYS,FRCC,2027,20-week-foresight,tons,66185331.0,SOU,base,foresight,none
USENSYS,ISNE,2027,20-week-foresight,tons,23473509.0,NE,base,foresight,none
USENSYS,MISC,2027,20-week-foresight,tons,43421058.0,MISO,base,foresight,none
USENSYS,MISE,2027,20-week-foresight,tons,34000739.0,MISO,base,foresight,none
USENSYS,MISS,2027,20-week-foresight,tons,41957306.0,MISO,base,foresight,none
USENSYS,MISW,2027,20-week-foresight,tons,38664524.0,MISO,base,foresight,none
USENSYS,NWPP,2027,20-week-foresight,tons,19053134.0,WECC,base,foresight,none
USENSYS,NYCW,2027,20-week-foresight,tons,8879027.0,NE,base,foresight,none
USENSYS,NYUP,2027,20-week-foresight,tons,12821529.0,NE,base,foresight,none
USENSYS,PJMC,2027,20-week-foresight,tons,11580365.0,PJM,base,foresight,none
USENSYS,PJMD,2027,20-week-foresight,tons,10720209.0,PJM,base,foresight,none
USENSYS,PJME,2027,20-week-foresight,tons,74749262.0,PJM,base,foresight,none
USENSYS,PJMW,2027,20-week-foresight,tons,97128939.0,PJM,base,foresight,none
USENSYS,RMRG,2027,20-week-foresight,tons,30841481.0,WECC,base,foresight,none
USENSYS,SPPC,2027,20-week-foresight,tons,31374610.0,SPP,base,foresight,none
USENSYS,SPPN,2027,20-week-foresight,tons,21450659.0,SPP,base,foresight,none
USENSYS,SPPS,2027,20-week-foresight,tons,18933497.0,SPP,base,foresight,none
USENSYS,SRCA,2027,20-week-foresight,tons,32430159.0,SOU,base,foresight,none
USENSYS,SRCE,2027,20-week-foresight,tons,30162308.0,MISO,base,foresight,none
USENSYS,SRSE,2027,20-week-foresight,tons,46429232.0,SOU,base,foresight,none
USENSYS,SRSG,2027,20-week-foresight,tons,38002214.0,WECC,base,foresight,none
USENSYS,TRE,2027,20-week-foresight,tons,61550168.0,TRE,base,foresight,none
USENSYS,TREW,2027,20-week-foresight,tons,6863698.0,TRE,base,foresight,none
USENSYS,BASN,2030,20-week-foresight,tons,2784140.0,WECC,base,foresight,none
USENSYS,CANO,2030,20-week-foresight,tons,5730641.0,CA,base,foresight,none
USENSYS,CASO,2030,20-week-foresight,tons,7195337.0,CA,base,foresight,none
USENSYS,FRCC,2030,20-week-foresight,tons,14193786.0,SOU,base,foresight,none
USENSYS,ISNE,2030,20-week-foresight,tons,7583905.0,NE,base,foresight,none
USENSYS,MISC,2030,20-week-foresight,tons,3778944.0,MISO,base,foresight,none
USENSYS,MISE,2030,20-week-foresight,tons,3476125.0,MISO,base,foresight,none
USENSYS,MISS,2030,20-week-foresight,tons,11427015.0,MISO,base,foresight,none
USENSYS,MISW,2030,20-week-foresight,tons,7286718.0,MISO,base,foresight,none
USENSYS,NWPP,2030,20-week-foresight,tons,1336675.0,WECC,base,foresight,none
USENSYS,NYCW,2030,20-week-foresight,tons,3991747.0,NE,base,foresight,none
USENSYS,NYUP,2030,20-week-foresight,tons,3649476.0,NE,base,foresight,none
USENSYS,PJMC,2030,20-week-foresight,tons,5268127.0,PJM,base,foresight,none
USENSYS,PJMD,2030,20-week-foresight,tons,4461303.0,PJM,base,foresight,none
USENSYS,PJME,2030,20-week-foresight,tons,32693558.0,PJM,base,foresight,none
USENSYS,PJMW,2030,20-week-foresight,tons,16447079.0,PJM,base,foresight,none
USENSYS,RMRG,2030,20-week-foresight,tons,639744.0,WECC,base,foresight,none
USENSYS,SPPC,2030,20-week-foresight,tons,853929.0,SPP,base,foresight,none
USENSYS,SPPN,2030,20-week-foresight,tons,227464.0,SPP,base,foresight,none
USENSYS,SPPS,2030,20-week-foresight,tons,4743279.0,SPP,base,foresight,none
USENSYS,SRCA,2030,20-week-foresight,tons,7022769.0,SOU,base,foresight,none
USENSYS,SRCE,2030,20-week-foresight,tons,7077528.0,MISO,base,foresight,none
USENSYS,SRSE,2030,20-week-foresight,tons,11854572.0,SOU,base,foresight,none
USENSYS,SRSG,2030,20-week-foresight,tons,3575875.0,WECC,base,foresight,none
USENSYS,TRE,2030,20-week-foresight,tons,15941062.0,TRE,base,foresight,none
USENSYS,TREW,2030,20-week-foresight,tons,2759186.0,TRE,base,foresight,none
USENSYS,BASN,2035,20-week-foresight,tons,2214354.0,WECC,base,foresight,none
USENSYS,CANO,2035,20-week-foresight,tons,2800748.0,CA,base,foresight,none
USENSYS,CASO,2035,20-week-foresight,tons,4706524.0,CA,base,foresight,none
USENSYS,FRCC,2035,20-week-foresight,tons,8305916.0,SOU,base,foresight,none
USENSYS,ISNE,2035,20-week-foresight,tons,10439701.0,NE,base,foresight,none
USENSYS,MISC,2035,20-week-foresight,tons,2737398.0,MISO,base,foresight,none
USENSYS,MISE,2035,20-week-foresight,tons,2127093.0,MISO,base,foresight,none
USENSYS,MISS,2035,20-week-foresight,tons,8438003.0,MISO,base,foresight,none
USENSYS,MISW,2035,20-week-foresight,tons,4799807.0,MISO,base,foresight,none
USENSYS,NWPP,2035,20-week-foresight,tons,1741528.0,WECC,base,foresight,none
USENSYS,NYCW,2035,20-week-foresight,tons,2024187.0,NE,base,foresight,none
USENSYS,NYUP,2035,20-week-foresight,tons,2234739.0,NE,base,foresight,none
USENSYS,PJMC,2035,20-week-foresight,tons,3398666.0,PJM,base,foresight,none
USENSYS,PJMD,2035,20-week-foresight,tons,3339917.0,PJM,base,foresight,none
USENSYS,PJME,2035,20-week-foresight,tons,19707183.0,PJM,base,foresight,none
USENSYS,PJMW,2035,20-week-foresight,tons,11367130.0,PJM,base,foresight,none
USENSYS,RMRG,2035,20-week-foresight,tons,605467.0,WECC,base,foresight,none
USENSYS,SPPC,2035,20-week-foresight,tons,630702.0,SPP,base,foresight,none
USENSYS,SPPN,2035,20-week-foresight,tons,218789.0,SPP,base,foresight,none
USENSYS,SPPS,2035,20-week-foresight,tons,3410270.0,SPP,base,foresight,none
USENSYS,SRCA,2035,20-week-foresight,tons,4701141.0,SOU,base,foresight,none
USENSYS,SRCE,2035,20-week-foresight,tons,5578465.0,MISO,base,foresight,none
USENSYS,SRSE,2035,20-week-foresight,tons,8219958.0,SOU,base,foresight,none
USENSYS,SRSG,2035,20-week-foresight,tons,3036504.0,WECC,base,foresight,none
USENSYS,TRE,2035,20-week-foresight,tons,11405960.0,TRE,base,foresight,none
USENSYS,TREW,2035,20-week-foresight,tons,1809842.0,TRE,base,foresight,none
USENSYS,BASN,2040,20-week-foresight,tons,3223190.0,WECC,base,foresight,none
USENSYS,CANO,2040,20-week-foresight,tons,4235638.0,CA,base,foresight,none
USENSYS,CASO,2040,20-week-foresight,tons,5050159.0,CA,base,foresight,none
USENSYS,FRCC,2040,20-week-foresight,tons,8509090.0,SOU,base,foresight,none
USENSYS,ISNE,2040,20-week-foresight,tons,11916656.0,NE,base,foresight,none
USENSYS,MISC,2040,20-week-foresight,tons,2856859.0,MISO,base,foresight,none
USENSYS,MISE,2040,20-week-foresight,tons,2202843.0,MISO,base,foresight,none
USENSYS,MISS,2040,20-week-foresight,tons,6977883.0,MISO,base,foresight,none
USENSYS,MISW,2040,20-week-foresight,tons,4728723.0,MISO,base,foresight,none
USENSYS,NWPP,2040,20-week-foresight,tons,2242296.0,WECC,base,foresight,none
USENSYS,NYCW,2040,20-week-foresight,tons,1693638.0,NE,base,foresight,none
USENSYS,NYUP,2040,20-week-foresight,tons,1894546.0,NE,base,foresight,none
USENSYS,PJMC,2040,20-week-foresight,tons,2973427.0,PJM,base,foresight,none
USENSYS,PJMD,2040,20-week-foresight,tons,3221838.0,PJM,base,foresight,none
USENSYS,PJME,2040,20-week-foresight,tons,16389340.0,PJM,base,foresight,none
USENSYS,PJMW,2040,20-week-foresight,tons,11286676.0,PJM,base,foresight,none
USENSYS,RMRG,2040,20-week-foresight,tons,698313.0,WECC,base,foresight,none
USENSYS,SPPC,2040,20-week-foresight,tons,615725.0,SPP,base,foresight,none
USENSYS,SPPN,2040,20-week-foresight,tons,269935.0,SPP,base,foresight,none
USENSYS,SPPS,2040,20-week-foresight,tons,3141037.0,SPP,base,foresight,none
USENSYS,SRCA,2040,20-week-foresight,tons,4193163.0,SOU,base,foresight,none
USENSYS,SRCE,2040,20-week-foresight,tons,4606821.0,MISO,base,foresight,none
USENSYS,SRSE,2040,20-week-foresight,tons,6899942.0,SOU,base,foresight,none
USENSYS,SRSG,2040,20-week-foresight,tons,3829205.0,WECC,base,foresight,none
USENSYS,TRE,2040,20-week-foresight,tons,10017697.0,TRE,base,foresight,none
USENSYS,TREW,2040,20-week-foresight,tons,1589480.0,TRE,base,foresight,none
USENSYS,BASN,2045,20-week-foresight,tons,2776817.0,WECC,base,foresight,none
USENSYS,CANO,2045,20-week-foresight,tons,4389290.0,CA,base,foresight,none
USENSYS,CASO,2045,20-week-foresight,tons,4902117.0,CA,base,foresight,none
USENSYS,FRCC,2045,20-week-foresight,tons,9433921.0,SOU,base,foresight,none
USENSYS,ISNE,2045,20-week-foresight,tons,11846127.0,NE,base,foresight,none
USENSYS,MISC,2045,20-week-foresight,tons,3097992.0,MISO,base,foresight,none
USENSYS,MISE,2045,20-week-foresight,tons,2322285.0,MISO,base,foresight,none
USENSYS,MISS,2045,20-week-foresight,tons,6888870.0,MISO,base,foresight,none
USENSYS,MISW,2045,20-week-foresight,tons,4469062.0,MISO,base,foresight,none
USENSYS,NWPP,2045,20-week-foresight,tons,2248515.0,WECC,base,foresight,none
USENSYS,NYCW,2045,20-week-foresight,tons,1516395.0,NE,base,foresight,none
USENSYS,NYUP,2045,20-week-foresight,tons,1882997.0,NE,base,foresight,none
USENSYS,PJMC,2045,20-week-foresight,tons,2622484.0,PJM,base,foresight,none
USENSYS,PJMD,2045,20-week-foresight,tons,2982893.0,PJM,base,foresight,none
USENSYS,PJME,2045,20-week-foresight,tons,14004851.0,PJM,base,foresight,none
USENSYS,PJMW,2045,20-week-foresight,tons,12232853.0,PJM,base,foresight,none
USENSYS,RMRG,2045,20-week-foresight,tons,650592.0,WECC,base,foresight,none
USENSYS,SPPC,2045,20-week-foresight,tons,583944.0,SPP,base,foresight,none
USENSYS,SPPN,2045,20-week-foresight,tons,320403.0,SPP,base,foresight,none
USENSYS,SPPS,2045,20-week-foresight,tons,2917459.0,SPP,base,foresight,none
USENSYS,SRCA,2045,20-week-foresight,tons,4512788.0,SOU,base,foresight,none
USENSYS,SRCE,2045,20-week-foresight,tons,3903860.0,MISO,base,foresight,none
USENSYS,SRSE,2045,20-week-foresight,tons,7285337.0,SOU,base,foresight,none
USENSYS,SRSG,2045,20-week-foresight,tons,3834193.0,WECC,base,foresight,none
USENSYS,TRE,2045,20-week-foresight,tons,10103057.0,TRE,base,foresight,none
USENSYS,TREW,2045,20-week-foresight,tons,1536433.0,TRE,base,foresight,none
USENSYS,BASN,2050,20-week-foresight,tons,2274945.0,WECC,base,foresight,none
USENSYS,CANO,2050,20-week-foresight,tons,3930185.0,CA,base,foresight,none
USENSYS,CASO,2050,20-week-foresight,tons,4149997.0,CA,base,foresight,none
USENSYS,FRCC,2050,20-week-foresight,tons,9351786.0,SOU,base,foresight,none
USENSYS,ISNE,2050,20-week-foresight,tons,10616812.0,NE,base,foresight,none
USENSYS,MISC,2050,20-week-foresight,tons,2831483.0,MISO,base,foresight,none
USENSYS,MISE,2050,20-week-foresight,tons,2459689.0,MISO,base,foresight,none
USENSYS,MISS,2050,20-week-foresight,tons,5739155.0,MISO,base,foresight,none
USENSYS,MISW,2050,20-week-foresight,tons,3511752.0,MISO,base,foresight,none
USENSYS,NWPP,2050,20-week-foresight,tons,1840573.0,WECC,base,foresight,none
USENSYS,NYCW,2050,20-week-foresight,tons,1090175.0,NE,base,foresight,none
USENSYS,NYUP,2050,20-week-foresight,tons,1739646.0,NE,base,foresight,none
